,QF_MERCHANT_PRID,QF_MERCHANT_PERSONNEL_PRID,QF_MERCHANT_SERVICE_PRID,ratingCount,bookingCount,SERVICE_VIEW_COUNT,SERVICE_OFFER_PRICE,SERVICE_UPDATED_ON_DATE,combined_vectors,Transformed_Formatted_Name,SERVICE_NAME,Transformed_Sub_Category,SERVICE_NAME_1,SERVICE_NAME_2,SERVICE_NAME_3,SERVICE_NAME_4,SERVICE_NAME_5
51,750.0,749,645,0,0,2.0,420.0,2023-01-11 11:39:26,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  1.37288294  0.09840323  0.07117256 -0.09190301  0.07450651 -0.34627401]",Wash - Foam - Sedan,Foam Wash - Sedan,Car,Wash,Foam,Sedan,,
52,752.0,751,646,0,0,0.0,2790.0,2022-11-28 12:51:50,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  2.04161946  0.09277094  1.10759533  0.18377111 -0.22923485  0.4628903
  0.          0.          0.          0.          0.          0.        ]",Facial - Anti-Ageing,Anti - Ageing Facial,Face,Facial,Anti-Ageing,,,
53,724.0,723,647,0,0,0.0,840.0,2022-11-28 12:58:53,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
  0.07503095 -0.81077978  0.48523744  0.3817339   0.2844525   0.36702636
 -0.85298526  0.05454316 -0.15384754  0.47695038 -0.00378752 -0.12238981
  0.          0.          0.          0.          0.          0.        ]",Polish - Buff,Buff & Polish,palm,Polish,Buff,,,
54,753.0,752,648,0,1,2.0,150.0,2023-01-11 11:37:49,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.54267581  0.48935645  0.10184263 -0.03536729 -0.46241362  0.22014497
 -1.22290111 -0.18148416 -0.8411545  -0.66555191 -0.21044575 -0.04792781]",Repair - Bike - Tire Puncture,Bike Tire Puncture Repair,Bike,Repair,Bike,Tire Puncture,,
55,753.0,752,649,0,0,5.0,1200.0,2023-01-11 11:37:03,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
 -1.39514869 -0.48504719 -1.11766538 -0.75878601  0.35245792 -0.13828759]",Service - General - Above 150 CC,General Service -  Above 150 CC,Bike,Service,General,Above 150 CC,,
56,754.0,753,650,0,0,0.0,165.0,2022-11-29 03:26:37,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.54267581  0.48935645  0.10184263 -0.03536729 -0.46241362  0.22014497
 -1.22290111 -0.18148416 -0.8411545  -0.66555191 -0.21044575 -0.04792781]",Repair - Bike - Tire Puncture,Bike Tire Puncture Repair,Bike,Repair,Bike,Tire Puncture,,
57,754.0,753,651,0,0,0.0,1200.0,2022-11-29 03:31:17,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
 -0.32034475 -0.54207534 -0.61853626 -0.46373485  0.07111986  0.00797203]",Service - General - 150 CC,General Service - 150 CC,Bike,Service,General,150 CC,,
58,753.0,752,652,1,2,8.0,250.0,2023-01-06 10:53:27,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  0.          0.          0.          0.          0.          0.        ]",Wash - Foam,Foam Wash,Car,Wash,Foam,,,
59,738.0,737,653,0,0,1.0,2100.0,2023-09-11 10:04:48,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Global - Upto Shoulder - Women,Global - Upto Shoulder Women,Hair,Hair,Global,Upto Shoulder,Women,
60,738.0,737,654,0,0,1.0,3100.0,2023-09-11 11:19:28,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Hair - Global - Upto Waist - Women,Global - Upto Waist Women,Hair,Hair,Global,Upto Waist,Women,
61,738.0,737,655,0,0,5.0,4100.0,2023-09-11 11:18:58,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.75047063e-01 -4.35651683e-01  4.37146630e-01  5.17658616e-01
  1.40362269e-01  2.16580976e-01 -2.49106887e-01 -8.31001388e-01
 -1.71911093e-02 -4.49043917e-01  2.48622974e-02 -7.12332579e-02
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Hair - Global - Below Waist - Women,Global - Below Waist Women,Hair,Hair,Global,Below Waist,Women,
62,738.0,737,656,0,0,2.0,1000.0,2023-09-11 11:18:19,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  0.51574082 -0.08041661 -0.38047991 -0.5056135   0.25184331 -0.41039205
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Hair - Root Touch Up - Women,Root Touch Up - Women,Hair,Hair,Root Touch Up,Women,,
63,738.0,737,657,0,0,0.0,1300.0,2023-09-11 10:05:48,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Upto Shoulder - Women,Classic Hair Spa - Upto Shoulder Wo,Hair,Spa,Classic,Hair,Upto Shoulder,Women
64,738.0,737,658,0,0,0.0,1600.0,2023-09-11 10:06:25,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Upto Waist - Women,Classic Hair Spa - Upto Waist Women,Hair,Spa,Classic,Hair,Upto Waist,Women
65,738.0,737,659,0,0,1.0,2100.0,2023-09-11 10:06:53,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Below Waist - Women,Classic Hair Spa - Below Waist Wome,Hair,Spa,Classic,Hair,Below Waist,Women
66,738.0,737,660,0,0,1.0,1600.0,2023-09-11 11:17:42,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Below Waist - Women,Anti Hairfall - Below Waist Women,Hair,Anti Hairfall,Below Waist,Women,,
67,738.0,737,661,0,0,2.0,1600.0,2023-09-11 10:07:30,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Below Waist - Women,Dandruff Control - Below Waist Wome,Hair,Dandruff Control,Below Waist,Women,,
68,755.0,754,662,0,1,6.0,550.0,2023-01-11 11:31:28,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.50504797  0.20692035 -0.37107628 -0.08457307 -0.13359699  0.00398041
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.1942795  -0.60002599  0.23517947  0.16282504  0.07968551 -0.23928147
  1.0340858  -0.02288338 -0.2927758  -0.1286572   0.17347195 -0.5248914 ]",Wash - Eco - Premium,Eco Wash - Premium,Car,Wash,Eco,Premium,,
69,738.0,737,663,0,0,3.0,350.0,2023-09-11 11:17:06,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
 -0.33731883 -0.14439285  0.51856735  0.32526874  0.19598784 -0.32410089
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Manicure - Basic - Women,Basic Manicure Women,palm,Manicure,Basic,Women,,
70,738.0,737,664,0,0,6.0,450.0,2023-09-11 11:13:44,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.43869291 -0.22739113 -0.06495697  0.16735309  0.2957701  -0.30210452
 -1.22741467  0.55549539  0.36503209  1.03430608  0.2442082   0.45006309
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Pedicure - Basic - Women,Basic Pedicure Women,feet,Pedicure,Basic,Women,,
71,738.0,737,665,0,0,7.0,700.0,2023-09-11 11:22:15,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
 -0.33731883 -0.14439285  0.51856735  0.32526874  0.19598784 -0.32410089
 -0.10875051 -0.60228006 -0.54321791 -0.02832247  0.037127    0.04289612
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Manicure - French - Women,French Manicure Women,palm,Manicure,French,Women,,
72,738.0,737,666,0,0,6.0,650.0,2023-09-11 10:31:41,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.43869291 -0.22739113 -0.06495697  0.16735309  0.2957701  -0.30210452
 -1.22741467  0.55549539  0.36503209  1.03430608  0.2442082   0.45006309
 -0.10875051 -0.60228006 -0.54321791 -0.02832247  0.037127    0.04289612
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Pedicure - French - Women,French Pedicure Women,feet,Pedicure,French,Women,,
73,738.0,737,667,0,0,0.0,350.0,2022-11-30 05:58:56,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
 -0.33731883 -0.14439285  0.51856735  0.32526874  0.19598784 -0.32410089
  0.20913175  0.16383243 -0.09189201  0.92948042 -1.10374256  0.00984064
  0.          0.          0.          0.          0.          0.        ]",Manicure - Green Tea,Green Tea Manicure,palm,Manicure,Green Tea,,,
74,738.0,737,668,0,0,4.0,150.0,2023-09-11 10:30:58,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
  0.07503095 -0.81077978  0.48523744  0.3817339   0.2844525   0.36702636
 -0.91585925  0.26460901 -0.08450459 -0.20546874 -0.02580796  0.02811622
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Polish - Change - Women,Polish Change Women,palm,Polish,Change,Women,,
75,738.0,737,669,0,0,3.0,200.0,2023-09-11 10:30:20,"[-0.22748656  1.21591976 -0.07052168  0.20664219  0.18589241 -0.39877277
 -0.11125053 -0.49589062 -0.14218086  0.77928956  0.49581308 -0.21349604
  0.07503095 -0.81077978  0.48523744  0.3817339   0.2844525   0.36702636
  1.48863958  1.05510652  0.3219295  -1.14026972  0.8491122  -0.26758311
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Polish - File Cut and - Women,File Cut and Polish Women,palm,Polish,File Cut and,Women,,
76,738.0,737,670,0,0,5.0,1600.0,2023-09-11 10:29:25,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.85137544  0.7427331   0.31130551  0.53250231 -0.04243295 -0.28052775
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Gold - Women,Gold Facial Women,Face,Facial,Gold,Women,,
77,738.0,737,671,0,0,7.0,650.0,2023-09-11 10:28:38,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.72569198  0.05908805  0.38247621  0.62887174 -0.09449366 -0.16449891
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Herbal - Women,Herbal Facial Women,Face,Facial,Herbal,Women,,
78,738.0,737,672,0,0,6.0,750.0,2023-09-11 10:28:01,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.23805895 -1.1393461  -0.06330848  0.92322913  0.37074019  0.14164263
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Fruit - Women,Fruit Facial Women,Face,Facial,Fruit,Women,,
79,738.0,737,673,0,0,3.0,1300.0,2023-09-11 10:27:16,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.51691405 -0.28324843 -0.64561063  0.00710567 -0.40749519 -0.23999627
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Choco Revival - Women,Choco Revival Facial Women,Face,Facial,Choco Revival,Women,,
80,738.0,737,674,0,0,0.0,1200.0,2022-11-30 06:10:54,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.16513317 -0.57198411  0.07125771 -0.3503221  -0.12741715 -0.16588027
  0.          0.          0.          0.          0.          0.        ]",Facial - Radiant Glow,Radiant Glow Facial,Face,Facial,Radiant Glow,,,
81,738.0,737,675,0,0,0.0,400.0,2022-11-30 06:12:26,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.74368665 -0.31264212  0.12854168  0.65599927  0.78209971 -0.81837016
 -0.02358237 -0.55778869 -0.47606057 -0.55981029 -0.12121858 -0.09777515
  0.          0.          0.          0.          0.          0.        ]",Masque - Quick Glow,Quick Glow Masque,Face,Masque,Quick Glow,,,
82,738.0,737,676,0,0,4.0,150.0,2023-09-11 10:26:27,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.45609047 -0.04786985 -0.66147283 -0.19178791  0.43603775  0.05639967
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Under Arms - Women,Bleach - Under Arms Women,Body,Bleach,Under Arms,Women,,
83,738.0,737,677,0,0,4.0,450.0,2023-09-11 10:25:37,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.90233653 -0.235161   -1.28095375 -0.43629054  0.15863619 -0.20066541
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Face & Neck - Women,Bleach - Face & Neck Women,Face,Bleach,Face & Neck,Women,,
84,738.0,737,678,0,0,2.0,550.0,2023-09-11 10:24:28,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.48039935 -0.24442957  0.39085683  0.40395909 -0.19931581 -0.23871176
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
 -0.11059702  0.32150015 -0.72232308 -0.07735605  0.16649532  0.4516471
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Full Arms - Women,Bleach - Full Arms Women,arms,Bleach,Full Arms,Women,,
85,738.0,737,679,0,0,3.0,250.0,2023-09-11 10:23:36,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.43869291 -0.22739113 -0.06495697  0.16735309  0.2957701  -0.30210452
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
 -0.63076779  0.12174149 -0.22265636  0.08484599  0.06686896 -0.07948318
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Feet - Women,Bleach - Feet Women,feet,Bleach,Feet,Women,,
86,738.0,737,680,0,0,4.0,60.0,2023-09-11 10:21:58,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.12448802  0.58628939 -0.01089857  0.85747942 -0.19948732  0.05192803
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Chin - Women,Threading - Chin Women,Face,Threading,Chin,Women,,
87,738.0,737,681,1,1,8.0,80.0,2023-09-11 10:22:54,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.12561674  0.15485288  0.05484159  0.21516907  0.17311953 -0.0631688
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Eyebrows - Women,Threading - Eyebrows Women,Face,Threading,Eyebrows,Women,,
88,738.0,737,682,1,1,2.0,60.0,2023-09-11 10:21:21,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
 -1.09251696  0.35990979  0.12644624  0.50029421  0.16786665 -0.06371345
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Forehead - Women,Threading - Forehead Women,Face,Threading,Forehead,Women,,
89,738.0,737,683,0,0,2.0,60.0,2023-09-11 10:20:19,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
  0.6512646  -0.39342015 -0.10274625  0.81738076  1.20911562  0.41719328
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Upper Lip - Women,Threading - Upper Lip Women,Face,Threading,Upper Lip,Women,,
90,738.0,737,684,0,0,2.0,40.0,2023-09-11 10:18:53,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.08355642  0.83784699 -0.20091273 -0.37125387 -0.18562811 -0.00720031
  0.52161429 -0.32653114 -0.02422774  0.80621777  1.142612    0.41374504
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Threading - Lower Lip - Women,Threading - Lower Lip Women,Face,Threading,Lower Lip,Women,,
